,ENCODED_ID,ENCODED_FROM_NODE,ENCODED_TO_NODE,ENCODED_SPEED,ENCODED_DISTANCE
366,rl_A18_34_A17_18,rn_A18_34,rn_A17_18,1,1964.2997406223442
367,rl_A18_35_36,rn_A18_35,rn_A18_36,1,5303.364299999957
368,rl_A18_36_A19_4,rn_A18_36,rn_A19_4,1,1964.2997406223667
369,rl_A18_3_4,rn_A18_3,rn_A18_4,1,1250.0
370,rl_A18_4_5,rn_A18_4,rn_A18_5,1,11250.0
371,rl_A18_5_29,rn_A18_5,rn_A18_29,1,2234.3427053592754
372,rl_A18_5_6,rn_A18_5,rn_A18_6,1,1250.0
373,rl_A18_6_7,rn_A18_6,rn_A18_7,1,14166.666700000002
374,rl_A18_7_8,rn_A18_7,rn_A18_8,1,1250.0
375,rl_A18_8_9,rn_A18_8,rn_A18_9,1,11250.0
376,rl_A18_9_10,rn_A18_9,rn_A18_10,1,1250.0
377,rl_A18_9_33,rn_A18_9,rn_A18_33,1,1964.2997406223442
378,rl_A19_10_11,rn_A19_10,rn_A19_11,1,9166.666599999997
379,rl_A19_11_12,rn_A19_11,rn_A19_12,1,1250.0
380,rl_A19_11_13,rn_A19_11,rn_A19_13,1,2234.3427053592995
381,rl_A19_12_InterBay3_54,rn_A19_12,rn_InterBay3_54,1,1500.7164279273077
382,rl_A19_13_14,rn_A19_13,rn_A19_14,1,3086.6142999999574
383,rl_A19_14_16,rn_A19_14,rn_A19_16,1,2234.3427053592995
384,rl_A19_15_16,rn_A19_15,rn_A19_16,1,1250.0
385,rl_A19_16_17,rn_A19_16,rn_A19_17,1,9166.666599999997
386,rl_A19_17_18,rn_A19_17,rn_A19_18,1,1250.0
387,rl_A19_18_19,rn_A19_18,rn_A19_19,1,11250.0
388,rl_A19_19_20,rn_A19_19,rn_A19_20,1,1250.0
389,rl_A19_19_31,rn_A19_19,rn_A19_31,1,2234.3427053592995
390,rl_A19_1_2,rn_A19_1,rn_A19_2,1,1250.0
391,rl_A19_20_21,rn_A19_20,rn_A19_21,1,14166.666700000002
392,rl_A19_21_22,rn_A19_21,rn_A19_22,1,1250.0
393,rl_A19_22_23,rn_A19_22,rn_A19_23,1,11250.0
394,rl_A19_23_24,rn_A19_23,rn_A19_24,1,1250.0
395,rl_A19_23_35,rn_A19_23,rn_A19_35,1,1964.2996634830677
396,rl_A19_24_25,rn_A19_24,rn_A19_25,1,9166.666670000006
397,rl_A19_25_26,rn_A19_25,rn_A19_26,1,1250.0
398,rl_A19_25_27,rn_A19_25,rn_A19_27,1,2234.3427053592995
399,rl_A19_26_InterBay2_171,rn_A19_26,rn_InterBay2_171,1,1500.7164001627807
400,rl_A19_27_28,rn_A19_27,rn_A19_28,1,3086.6142999999574
401,rl_A19_28_2,rn_A19_28,rn_A19_2,1,2234.3427053592995
402,rl_A19_29_30,rn_A19_29,rn_A19_30,1,3086.6142999999574
403,rl_A19_2_3,rn_A19_2,rn_A19_3,1,9166.666670000006
404,rl_A19_30_22,rn_A19_30,rn_A19_22,1,2234.3427053592995
405,rl_A19_31_32,rn_A19_31,rn_A19_32,1,3086.6142999999574
406,rl_A19_32_8,rn_A19_32,rn_A19_8,1,2234.3427053592995
407,rl_A19_33_34,rn_A19_33,rn_A19_34,1,5303.364299999957
408,rl_A19_34_A18_18,rn_A19_34,rn_A18_18,1,1964.2997406223667
409,rl_A19_35_36,rn_A19_35,rn_A19_36,1,5303.364399999962
410,rl_A19_36_A20_4,rn_A19_36,rn_A20_4,1,1964.2996634830677
411,rl_A19_3_4,rn_A19_3,rn_A19_4,1,1250.0
412,rl_A19_4_5,rn_A19_4,rn_A19_5,1,11250.0
413,rl_A19_5_29,rn_A19_5,rn_A19_29,1,2234.3427053592995
414,rl_A19_5_6,rn_A19_5,rn_A19_6,1,1250.0
415,rl_A19_6_7,rn_A19_6,rn_A19_7,1,14166.666700000002
416,rl_A19_7_8,rn_A19_7,rn_A19_8,1,1250.0
417,rl_A19_8_9,rn_A19_8,rn_A19_9,1,11250.0
418,rl_A19_9_10,rn_A19_9,rn_A19_10,1,1250.0
419,rl_A19_9_33,rn_A19_9,rn_A19_33,1,1964.2997406223667
420,rl_A1_10_11,rn_A1_10,rn_A1_11,1,9166.666599999997
421,rl_A1_11_12,rn_A1_11,rn_A1_12,1,1250.0
422,rl_A1_11_13,rn_A1_11,rn_A1_13,1,2234.3427086747456
423,rl_A1_12_InterBay3_208,rn_A1_12,rn_InterBay3_208,1,1500.7164711192765
424,rl_A1_13_14,rn_A1_13,rn_A1_14,1,3086.6141739999994
425,rl_A1_14_16,rn_A1_14,rn_A1_16,1,2234.342708674745
426,rl_A1_15_16,rn_A1_15,rn_A1_16,1,1250.0
427,rl_A1_16_17,rn_A1_16,rn_A1_17,1,9166.666599999997
428,rl_A1_17_18,rn_A1_17,rn_A1_18,1,1250.0
429,rl_A1_18_19,rn_A1_18,rn_A1_19,1,11250.0
430,rl_A1_19_20,rn_A1_19,rn_A1_20,1,1250.0
431,rl_A1_19_31,rn_A1_19,rn_A1_31,1,2234.342708674745
432,rl_A1_1_2,rn_A1_1,rn_A1_2,1,1250.0
433,rl_A1_20_21,rn_A1_20,rn_A1_21,1,14166.666700000002
434,rl_A1_21_22,rn_A1_21,rn_A1_22,1,1250.0
435,rl_A1_22_23,rn_A1_22,rn_A1_23,1,11250.0
436,rl_A1_23_24,rn_A1_23,rn_A1_24,1,1250.0
437,rl_A1_23_33,rn_A1_23,rn_A1_33,1,1964.2997059096592
438,rl_A1_24_25,rn_A1_24,rn_A1_25,1,9166.666670000006
439,rl_A1_25_26,rn_A1_25,rn_A1_26,1,1250.0
440,rl_A1_25_27,rn_A1_25,rn_A1_27,1,2234.342708674745
441,rl_A1_26_InterBay2_315,rn_A1_26,rn_InterBay2_315,1,1500.716439755421
442,rl_A1_27_28,rn_A1_27,rn_A1_28,1,3086.6141739999994
443,rl_A1_28_2,rn_A1_28,rn_A1_2,1,2234.3427086747456
444,rl_A1_29_30,rn_A1_29,rn_A1_30,1,3086.6141739999994
445,rl_A1_2_3,rn_A1_2,rn_A1_3,1,9166.666670000006
446,rl_A1_30_22,rn_A1_30,rn_A1_22,1,2234.342708674745
447,rl_A1_31_32,rn_A1_31,rn_A1_32,1,3086.6141739999994
448,rl_A1_32_8,rn_A1_32,rn_A1_8,1,2234.3427086747456
449,rl_A1_33_34,rn_A1_33,rn_A1_34,1,5303.36436
450,rl_A1_34_A2_4,rn_A1_34,rn_A2_4,1,1964.299709766624
451,rl_A1_3_4,rn_A1_3,rn_A1_4,1,1250.0
452,rl_A1_4_5,rn_A1_4,rn_A1_5,1,11250.0
453,rl_A1_5_29,rn_A1_5,rn_A1_29,1,2234.3427086747456
454,rl_A1_5_6,rn_A1_5,rn_A1_6,1,1250.0
455,rl_A1_6_7,rn_A1_6,rn_A1_7,1,14166.666700000002
456,rl_A1_7_8,rn_A1_7,rn_A1_8,1,1250.0
457,rl_A1_8_9,rn_A1_8,rn_A1_9,1,11250.0
458,rl_A1_9_10,rn_A1_9,rn_A1_10,1,1250.0
459,rl_A20_10_11,rn_A20_10,rn_A20_11,1,9166.666599999997
460,rl_A20_11_12,rn_A20_11,rn_A20_12,1,1250.0
461,rl_A20_11_13,rn_A20_11,rn_A20_13,1,2234.3427053592513
462,rl_A20_12_InterBay3_63,rn_A20_12,rn_InterBay3_63,1,1500.7164999139238
463,rl_A20_13_14,rn_A20_13,rn_A20_14,1,3086.614200000011
464,rl_A20_14_16,rn_A20_14,rn_A20_16,1,2234.3427053592995
465,rl_A20_15_16,rn_A20_15,rn_A20_16,1,1250.0
466,rl_A20_16_17,rn_A20_16,rn_A20_17,1,9166.666599999997
467,rl_A20_17_18,rn_A20_17,rn_A20_18,1,1250.0
468,rl_A20_18_19,rn_A20_18,rn_A20_19,1,11250.0
469,rl_A20_19_20,rn_A20_19,rn_A20_20,1,1250.0
470,rl_A20_19_31,rn_A20_19,rn_A20_31,1,2234.3427053592995
471,rl_A20_1_2,rn_A20_1,rn_A20_2,1,1250.0
472,rl_A20_20_21,rn_A20_20,rn_A20_21,1,14166.666700000002
473,rl_A20_21_22,rn_A20_21,rn_A20_22,1,1250.0
474,rl_A20_22_23,rn_A20_22,rn_A20_23,1,11250.0
475,rl_A20_23_24,rn_A20_23,rn_A20_24,1,1250.0
476,rl_A20_24_25,rn_A20_24,rn_A20_25,1,9166.666670000006
477,rl_A20_25_26,rn_A20_25,rn_A20_26,1,1250.0
478,rl_A20_25_27,rn_A20_25,rn_A20_27,1,2234.3427053592995
479,rl_A20_26_InterBay2_163,rn_A20_26,rn_InterBay2_163,1,1500.7164721493982
480,rl_A20_27_28,rn_A20_27,rn_A20_28,1,3086.614200000011
481,rl_A20_28_2,rn_A20_28,rn_A20_2,1,2234.3427053592513
482,rl_A20_29_30,rn_A20_29,rn_A20_30,1,3086.614200000011
483,rl_A20_2_3,rn_A20_2,rn_A20_3,1,9166.666670000006
484,rl_A20_30_22,rn_A20_30,rn_A20_22,1,2234.3427053592995
485,rl_A20_31_32,rn_A20_31,rn_A20_32,1,3086.614200000011
486,rl_A20_32_8,rn_A20_32,rn_A20_8,1,2234.3427053592513
487,rl_A20_33_34,rn_A20_33,rn_A20_34,1,5303.364399999962
488,rl_A20_34_A19_18,rn_A20_34,rn_A19_18,1,1964.2996634830677
489,rl_A20_3_4,rn_A20_3,rn_A20_4,1,1250.0
490,rl_A20_4_5,rn_A20_4,rn_A20_5,1,11250.0
491,rl_A20_5_29,rn_A20_5,rn_A20_29,1,2234.3427053592513
492,rl_A20_5_6,rn_A20_5,rn_A20_6,1,1250.0
493,rl_A20_6_7,rn_A20_6,rn_A20_7,1,14166.666700000002
494,rl_A20_7_8,rn_A20_7,rn_A20_8,1,1250.0
495,rl_A20_8_9,rn_A20_8,rn_A20_9,1,11250.0
496,rl_A20_9_10,rn_A20_9,rn_A20_10,1,1250.0
497,rl_A20_9_33,rn_A20_9,rn_A20_33,1,1964.2996634830677
498,rl_A2_10_11,rn_A2_10,rn_A2_11,1,9166.666599999997
499,rl_A2_11_12,rn_A2_11,rn_A2_12,1,1250.0
500,rl_A2_11_13,rn_A2_11,rn_A2_13,1,2234.3427053592845
501,rl_A2_12_InterBay3_13,rn_A2_12,rn_InterBay3_13,1,1500.7164783179376
502,rl_A2_13_14,rn_A2_13,rn_A2_14,1,3086.6141700000007
503,rl_A2_14_16,rn_A2_14,rn_A2_16,1,2234.3427053592845
504,rl_A2_15_16,rn_A2_15,rn_A2_16,1,1250.0
505,rl_A2_16_17,rn_A2_16,rn_A2_17,1,9166.666599999997
506,rl_A2_17_18,rn_A2_17,rn_A2_18,1,1250.0
507,rl_A2_18_19,rn_A2_18,rn_A2_19,1,11250.0
508,rl_A2_19_20,rn_A2_19,rn_A2_20,1,1250.0
509,rl_A2_19_31,rn_A2_19,rn_A2_31,1,2234.3427053592845
510,rl_A2_1_2,rn_A2_1,rn_A2_2,1,1250.0
511,rl_A2_20_21,rn_A2_20,rn_A2_21,1,14166.666700000002
512,rl_A2_21_22,rn_A2_21,rn_A2_22,1,1250.0
513,rl_A2_22_23,rn_A2_22,rn_A2_23,1,11250.0
514,rl_A2_23_24,rn_A2_23,rn_A2_24,1,1250.0
515,rl_A2_23_35,rn_A2_23,rn_A2_35,1,1964.299709766624
516,rl_A2_24_25,rn_A2_24,rn_A2_25,1,9166.666670000006
517,rl_A2_25_26,rn_A2_25,rn_A2_26,1,1250.0
518,rl_A2_25_27,rn_A2_25,rn_A2_27,1,2234.3427053592845
519,rl_A2_26_InterBay2_307,rn_A2_26,rn_InterBay2_307,1,1500.7164505534142
520,rl_A2_27_28,rn_A2_27,rn_A2_28,1,3086.6141700000007
521,rl_A2_28_2,rn_A2_28,rn_A2_2,1,2234.3427053592845
522,rl_A2_29_30,rn_A2_29,rn_A2_30,1,3086.6141700000007
523,rl_A2_2_3,rn_A2_2,rn_A2_3,1,9166.666670000006
524,rl_A2_30_22,rn_A2_30,rn_A2_22,1,2234.3427053592845
525,rl_A2_31_32,rn_A2_31,rn_A2_32,1,3086.6141700000007
526,rl_A2_32_8,rn_A2_32,rn_A2_8,1,2234.3427053592845
527,rl_A2_33_34,rn_A2_33,rn_A2_34,1,5303.36436
528,rl_A2_34_A1_18,rn_A2_34,rn_A1_18,1,1964.2997059096592
529,rl_A2_35_36,rn_A2_35,rn_A2_36,1,5303.36435
530,rl_A2_36_A3_4,rn_A2_36,rn_A3_4,1,1964.299709766624
531,rl_A2_3_4,rn_A2_3,rn_A2_4,1,1250.0
532,rl_A2_4_5,rn_A2_4,rn_A2_5,1,11250.0
533,rl_A2_5_29,rn_A2_5,rn_A2_29,1,2234.3427053592845
534,rl_A2_5_6,rn_A2_5,rn_A2_6,1,1250.0
535,rl_A2_6_7,rn_A2_6,rn_A2_7,1,14166.666700000002
536,rl_A2_7_8,rn_A2_7,rn_A2_8,1,1250.0
537,rl_A2_8_9,rn_A2_8,rn_A2_9,1,11250.0
538,rl_A2_9_10,rn_A2_9,rn_A2_10,1,1250.0
539,rl_A2_9_33,rn_A2_9,rn_A2_33,1,1964.299709766624
540,rl_A3_10_11,rn_A3_10,rn_A3_11,1,9166.666599999997
541,rl_A3_11_12,rn_A3_11,rn_A3_12,1,1250.0
542,rl_A3_11_13,rn_A3_11,rn_A3_13,1,2234.3427053592877
543,rl_A3_12_InterBay3_101,rn_A3_12,rn_InterBay3_101,1,1500.7164711192765
544,rl_A3_13_14,rn_A3_13,rn_A3_14,1,3086.6141700000007
545,rl_A3_14_16,rn_A3_14,rn_A3_16,1,2234.3427136479345
546,rl_A3_15_16,rn_A3_15,rn_A3_16,1,1250.0
547,rl_A3_16_17,rn_A3_16,rn_A3_17,1,9166.666599999997
548,rl_A3_17_18,rn_A3_17,rn_A3_18,1,1250.0
549,rl_A3_18_19,rn_A3_18,rn_A3_19,1,11250.0
550,rl_A3_19_20,rn_A3_19,rn_A3_20,1,1250.0
551,rl_A3_19_31,rn_A3_19,rn_A3_31,1,2234.3427136479345
552,rl_A3_1_2,rn_A3_1,rn_A3_2,1,1250.0
553,rl_A3_20_21,rn_A3_20,rn_A3_21,1,14166.666700000002
554,rl_A3_21_22,rn_A3_21,rn_A3_22,1,1250.0
555,rl_A3_22_23,rn_A3_22,rn_A3_23,1,11250.0
556,rl_A3_23_24,rn_A3_23,rn_A3_24,1,1250.0
557,rl_A3_23_35,rn_A3_23,rn_A3_35,1,1964.2997020526946
558,rl_A3_24_25,rn_A3_24,rn_A3_25,1,9166.666670000006
559,rl_A3_25_26,rn_A3_25,rn_A3_26,1,1250.0
560,rl_A3_25_27,rn_A3_25,rn_A3_27,1,2234.3427136479345
561,rl_A3_26_InterBay2_299,rn_A3_26,rn_InterBay2_299,1,1500.7164433547478
562,rl_A3_27_28,rn_A3_27,rn_A3_28,1,3086.6141700000007
563,rl_A3_28_2,rn_A3_28,rn_A3_2,1,2234.3427053592877
564,rl_A3_29_30,rn_A3_29,rn_A3_30,1,3086.6141700000007
565,rl_A3_2_3,rn_A3_2,rn_A3_3,1,9166.666670000006
566,rl_A3_30_22,rn_A3_30,rn_A3_22,1,2234.3427136479345
567,rl_A3_31_32,rn_A3_31,rn_A3_32,1,3086.6141700000007
568,rl_A3_32_8,rn_A3_32,rn_A3_8,1,2234.3427053592877
569,rl_A3_33_34,rn_A3_33,rn_A3_34,1,5303.36435
570,rl_A3_34_A2_18,rn_A3_34,rn_A2_18,1,1964.299709766624
571,rl_A3_35_36,rn_A3_35,rn_A3_36,1,5303.36436
572,rl_A3_36_A4_4,rn_A3_36,rn_A4_4,1,1964.2997097666212
573,rl_A3_3_4,rn_A3_3,rn_A3_4,1,1250.0
574,rl_A3_4_5,rn_A3_4,rn_A3_5,1,11250.0
575,rl_A3_5_29,rn_A3_5,rn_A3_29,1,2234.3427053592877
576,rl_A3_5_6,rn_A3_5,rn_A3_6,1,1250.0
577,rl_A3_6_7,rn_A3_6,rn_A3_7,1,14166.666700000002
578,rl_A3_7_8,rn_A3_7,rn_A3_8,1,1250.0
579,rl_A3_8_9,rn_A3_8,rn_A3_9,1,11250.0
580,rl_A3_9_10,rn_A3_9,rn_A3_10,1,1250.0
581,rl_A3_9_33,rn_A3_9,rn_A3_33,1,1964.299709766624
582,rl_A4_10_11,rn_A4_10,rn_A4_11,1,9166.666599999997
583,rl_A4_11_12,rn_A4_11,rn_A4_12,1,1250.0
584,rl_A4_11_13,rn_A4_11,rn_A4_13,1,2234.3427053592877
585,rl_A4_12_InterBay3_183,rn_A4_12,rn_InterBay3_183,1,1500.7164711192738
586,rl_A4_13_14,rn_A4_13,rn_A4_14,1,3086.614179999997
587,rl_A4_14_16,rn_A4_14,rn_A4_16,1,2234.3427053592877
588,rl_A4_15_16,rn_A4_15,rn_A4_16,1,1250.0
589,rl_A4_16_17,rn_A4_16,rn_A4_17,1,9166.666599999997
590,rl_A4_17_18,rn_A4_17,rn_A4_18,1,1250.0
591,rl_A4_18_19,rn_A4_18,rn_A4_19,1,11250.0
592,rl_A4_19_20,rn_A4_19,rn_A4_20,1,1250.0
593,rl_A4_19_31,rn_A4_19,rn_A4_31,1,2234.3427053592877
594,rl_A4_1_2,rn_A4_1,rn_A4_2,1,1250.0
595,rl_A4_20_21,rn_A4_20,rn_A4_21,1,14166.666700000002
596,rl_A4_21_22,rn_A4_21,rn_A4_22,1,1250.0
597,rl_A4_22_23,rn_A4_22,rn_A4_23,1,11250.0
598,rl_A4_23_24,rn_A4_23,rn_A4_24,1,1250.0
599,rl_A4_23_35,rn_A4_23,rn_A4_35,1,1964.2997097666212
600,rl_A4_24_25,rn_A4_24,rn_A4_25,1,9166.666670000006
601,rl_A4_25_26,rn_A4_25,rn_A4_26,1,1250.0
602,rl_A4_25_27,rn_A4_25,rn_A4_27,1,2234.3427053592877
603,rl_A4_26_InterBay2_291,rn_A4_26,rn_InterBay2_291,1,1500.7164433547478
604,rl_A4_27_28,rn_A4_27,rn_A4_28,1,3086.614179999997
605,rl_A4_28_2,rn_A4_28,rn_A4_2,1,2234.3427053592877
606,rl_A4_29_30,rn_A4_29,rn_A4_30,1,3086.614179999997
607,rl_A4_2_3,rn_A4_2,rn_A4_3,1,9166.666670000006
608,rl_A4_30_22,rn_A4_30,rn_A4_22,1,2234.3427053592877
609,rl_A4_31_32,rn_A4_31,rn_A4_32,1,3086.614179999997
610,rl_A4_32_8,rn_A4_32,rn_A4_8,1,2234.3427053592877
611,rl_A4_33_34,rn_A4_33,rn_A4_34,1,5303.36436
612,rl_A4_34_A3_18,rn_A4_34,rn_A3_18,1,1964.2997020526946
613,rl_A4_35_36,rn_A4_35,rn_A4_36,1,5303.36436
614,rl_A4_36_A5_4,rn_A4_36,rn_A5_4,1,1964.2997020526946
615,rl_A4_3_4,rn_A4_3,rn_A4_4,1,1250.0
616,rl_A4_4_5,rn_A4_4,rn_A4_5,1,11250.0
617,rl_A4_5_29,rn_A4_5,rn_A4_29,1,2234.3427053592877
618,rl_A4_5_6,rn_A4_5,rn_A4_6,1,1250.0
619,rl_A4_6_7,rn_A4_6,rn_A4_7,1,14166.666700000002
620,rl_A4_7_8,rn_A4_7,rn_A4_8,1,1250.0
621,rl_A4_8_9,rn_A4_8,rn_A4_9,1,11250.0
622,rl_A4_9_10,rn_A4_9,rn_A4_10,1,1250.0
623,rl_A4_9_33,rn_A4_9,rn_A4_33,1,1964.2997097666212
624,rl_A5_10_11,rn_A5_10,rn_A5_11,1,9166.666599999997
625,rl_A5_11_12,rn_A5_11,rn_A5_12,1,1250.0
626,rl_A5_11_13,rn_A5_11,rn_A5_13,1,2234.3427136479404
627,rl_A5_12_InterBay3_252,rn_A5_12,rn_InterBay3_252,1,1500.7164711192738
628,rl_A5_13_14,rn_A5_13,rn_A5_14,1,3086.6141700000007
629,rl_A5_14_16,rn_A5_14,rn_A5_16,1,2234.3427053592877
630,rl_A5_15_16,rn_A5_15,rn_A5_16,1,1250.0
631,rl_A5_16_17,rn_A5_16,rn_A5_17,1,9166.666599999997
632,rl_A5_17_18,rn_A5_17,rn_A5_18,1,1250.0
633,rl_A5_18_19,rn_A5_18,rn_A5_19,1,11250.0
634,rl_A5_19_20,rn_A5_19,rn_A5_20,1,1250.0
635,rl_A5_19_31,rn_A5_19,rn_A5_31,1,2234.3427053592877
636,rl_A5_1_2,rn_A5_1,rn_A5_2,1,1250.0
637,rl_A5_20_21,rn_A5_20,rn_A5_21,1,14166.666700000002
638,rl_A5_21_22,rn_A5_21,rn_A5_22,1,1250.0
639,rl_A5_22_23,rn_A5_22,rn_A5_23,1,11250.0
640,rl_A5_23_24,rn_A5_23,rn_A5_24,1,1250.0
641,rl_A5_23_35,rn_A5_23,rn_A5_35,1,1964.2997097666155
642,rl_A5_24_25,rn_A5_24,rn_A5_25,1,9166.666670000006
643,rl_A5_25_26,rn_A5_25,rn_A5_26,1,1250.0
644,rl_A5_25_27,rn_A5_25,rn_A5_27,1,2234.3427053592877
645,rl_A5_26_InterBay2_283,rn_A5_26,rn_InterBay2_283,1,1500.7164433547425
646,rl_A5_27_28,rn_A5_27,rn_A5_28,1,3086.6141700000007
647,rl_A5_28_2,rn_A5_28,rn_A5_2,1,2234.3427136479404
648,rl_A5_29_30,rn_A5_29,rn_A5_30,1,3086.6141700000007
649,rl_A5_2_3,rn_A5_2,rn_A5_3,1,9166.666670000006
650,rl_A5_30_22,rn_A5_30,rn_A5_22,1,2234.3427053592877
651,rl_A5_31_32,rn_A5_31,rn_A5_32,1,3086.6141700000007
652,rl_A5_32_8,rn_A5_32,rn_A5_8,1,2234.3427136479404
653,rl_A5_33_34,rn_A5_33,rn_A5_34,1,5303.36436
654,rl_A5_34_A4_18,rn_A5_34,rn_A4_18,1,1964.2997097666212
655,rl_A5_35_36,rn_A5_35,rn_A5_36,1,5303.3643500000035
656,rl_A5_36_A6_4,rn_A5_36,rn_A6_4,1,1964.2997097666266
657,rl_A5_3_4,rn_A5_3,rn_A5_4,1,1250.0
658,rl_A5_4_5,rn_A5_4,rn_A5_5,1,11250.0
659,rl_A5_5_29,rn_A5_5,rn_A5_29,1,2234.3427136479404
660,rl_A5_5_6,rn_A5_5,rn_A5_6,1,1250.0
661,rl_A5_6_7,rn_A5_6,rn_A5_7,1,14166.666700000002
662,rl_A5_7_8,rn_A5_7,rn_A5_8,1,1250.0
663,rl_A5_8_9,rn_A5_8,rn_A5_9,1,11250.0
664,rl_A5_9_10,rn_A5_9,rn_A5_10,1,1250.0
665,rl_A5_9_33,rn_A5_9,rn_A5_33,1,1964.2997020526946
666,rl_A6_10_11,rn_A6_10,rn_A6_11,1,9166.666599999997
667,rl_A6_11_12,rn_A6_11,rn_A6_12,1,1250.0
668,rl_A6_11_13,rn_A6_11,rn_A6_13,1,2234.3427053592877
669,rl_A6_12_InterBay3_320,rn_A6_12,rn_InterBay3_320,1,1500.7164783179428
670,rl_A6_13_14,rn_A6_13,rn_A6_14,1,3086.614169999986
671,rl_A6_14_16,rn_A6_14,rn_A6_16,1,2234.3427053592877
672,rl_A6_15_16,rn_A6_15,rn_A6_16,1,1250.0
673,rl_A6_16_17,rn_A6_16,rn_A6_17,1,9166.666599999997
674,rl_A6_17_18,rn_A6_17,rn_A6_18,1,1250.0
675,rl_A6_18_19,rn_A6_18,rn_A6_19,1,11250.0
676,rl_A6_19_20,rn_A6_19,rn_A6_20,1,1250.0
677,rl_A6_19_31,rn_A6_19,rn_A6_31,1,2234.3427053592877
678,rl_A6_1_2,rn_A6_1,rn_A6_2,1,1250.0
679,rl_A6_20_21,rn_A6_20,rn_A6_21,1,14166.666700000002
680,rl_A6_21_22,rn_A6_21,rn_A6_22,1,1250.0
681,rl_A6_22_23,rn_A6_22,rn_A6_23,1,11250.0
682,rl_A6_23_24,rn_A6_23,rn_A6_24,1,1250.0
683,rl_A6_23_35,rn_A6_23,rn_A6_35,1,1964.2997097666266
684,rl_A6_24_25,rn_A6_24,rn_A6_25,1,9166.666670000006
685,rl_A6_25_26,rn_A6_25,rn_A6_26,1,1250.0
686,rl_A6_25_27,rn_A6_25,rn_A6_27,1,2234.3427053592877
687,rl_A6_26_InterBay2_275,rn_A6_26,rn_InterBay2_275,1,1500.7164505534167
688,rl_A6_27_28,rn_A6_27,rn_A6_28,1,3086.614169999986
689,rl_A6_28_2,rn_A6_28,rn_A6_2,1,2234.3427053592877
690,rl_A6_29_30,rn_A6_29,rn_A6_30,1,3086.614169999986
691,rl_A6_2_3,rn_A6_2,rn_A6_3,1,9166.666670000006
692,rl_A6_30_22,rn_A6_30,rn_A6_22,1,2234.3427053592877
693,rl_A6_31_32,rn_A6_31,rn_A6_32,1,3086.614169999986
694,rl_A6_32_8,rn_A6_32,rn_A6_8,1,2234.3427053592877
695,rl_A6_33_34,rn_A6_33,rn_A6_34,1,5303.3643500000035
696,rl_A6_34_A5_18,rn_A6_34,rn_A5_18,1,1964.2997097666155
697,rl_A6_35_36,rn_A6_35,rn_A6_36,1,5303.364360000007
698,rl_A6_36_A7_4,rn_A6_36,rn_A7_4,1,1964.2997020526946
699,rl_A6_3_4,rn_A6_3,rn_A6_4,1,1250.0
700,rl_A6_4_5,rn_A6_4,rn_A6_5,1,11250.0
701,rl_A6_5_29,rn_A6_5,rn_A6_29,1,2234.3427053592877
702,rl_A6_5_6,rn_A6_5,rn_A6_6,1,1250.0
703,rl_A6_6_7,rn_A6_6,rn_A6_7,1,14166.666700000002
704,rl_A6_7_8,rn_A6_7,rn_A6_8,1,1250.0
705,rl_A6_8_9,rn_A6_8,rn_A6_9,1,11250.0
706,rl_A6_9_10,rn_A6_9,rn_A6_10,1,1250.0
707,rl_A6_9_33,rn_A6_9,rn_A6_33,1,1964.2997097666266
708,rl_A7_10_11,rn_A7_10,rn_A7_11,1,9166.666599999997
709,rl_A7_11_12,rn_A7_11,rn_A7_12,1,1250.0
710,rl_A7_11_13,rn_A7_11,rn_A7_13,1,2234.342713647928
711,rl_A7_12_InterBay3_348,rn_A7_12,rn_InterBay3_348,1,1500.7164639206153
712,rl_A7_13_14,rn_A7_13,rn_A7_14,1,3086.614180000004
713,rl_A7_14_16,rn_A7_14,rn_A7_16,1,2234.3427468025284
714,rl_A7_15_16,rn_A7_15,rn_A7_16,1,1250.0
715,rl_A7_16_17,rn_A7_16,rn_A7_17,1,9166.666599999997
716,rl_A7_17_18,rn_A7_17,rn_A7_18,1,1250.0
717,rl_A7_18_19,rn_A7_18,rn_A7_19,1,11250.0
718,rl_A7_19_20,rn_A7_19,rn_A7_20,1,1250.0
719,rl_A7_19_31,rn_A7_19,rn_A7_31,1,2234.3427468025284
720,rl_A7_1_2,rn_A7_1,rn_A7_2,1,1250.0
721,rl_A7_20_21,rn_A7_20,rn_A7_21,1,14166.666700000002
722,rl_A7_21_22,rn_A7_21,rn_A7_22,1,1250.0
723,rl_A7_22_23,rn_A7_22,rn_A7_23,1,11250.0
724,rl_A7_23_24,rn_A7_23,rn_A7_24,1,1250.0
725,rl_A7_23_35,rn_A7_23,rn_A7_35,1,1964.2996634830565
726,rl_A7_24_25,rn_A7_24,rn_A7_25,1,9166.666670000006
727,rl_A7_25_26,rn_A7_25,rn_A7_26,1,1250.0
728,rl_A7_25_27,rn_A7_25,rn_A7_27,1,2234.3427468025284
729,rl_A7_26_InterBay2_267,rn_A7_26,rn_InterBay2_267,1,1500.7164001627912
730,rl_A7_27_28,rn_A7_27,rn_A7_28,1,3086.614180000004
731,rl_A7_28_2,rn_A7_28,rn_A7_2,1,2234.342713647928
732,rl_A7_29_30,rn_A7_29,rn_A7_30,1,3086.614180000004
733,rl_A7_2_3,rn_A7_2,rn_A7_3,1,9166.666670000006
734,rl_A7_30_22,rn_A7_30,rn_A7_22,1,2234.3427468025284
